epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,370.6412,356.8567,370.0679,360.1999,369.1666,359.3317,370.1734,364.6996,369.8042,365.619,370.3026,355.3727,369.7813,368.4326,369.648,364.5811,370.7578,357.2071,370.9867,362.7134,370.6192,361.7168,369.1654,362.3621,370.988,363.1253,369.337,362.4038,370.7987,363.8995,370.8357,365.7537,369.4298,360.0528,370.5235,367.5787
0.5,144.6222,144.2235699,143.7847,139.7060139,146.636,145.4589321,143.4072,143.9340818,144.0264,144.7402497,140.8308,141.6076257,141.8925,140.5665637,137.4302,137.7264404,137.4497,136.103494,137.6993,136.7058021,134.0165,132.7387757,131.4105,131.0721457,126.132,125.3519345,122.6303,124.1853277,115.3661,114.2766704,114.6782,113.492283,109.0484,108.5160358,107.5979,105.7495944
1,28.7422,27.87654299,28.0339,27.83649112,28.0315,27.26211345,27.3729,26.98974787,26.7495,26.47578604,26.6178,26.12370892,26.6561,26.44069106,26.0926,25.78934924,25.3981,25.46007537,25.156,24.6862797,23.4895,23.18199366,21.5104,20.94327467,20.1856,19.80137778,18.6462,18.38561472,17.3388,16.4897485,16.3819,15.5707963,15.2918,14.86979367,14.3408,13.6870884
1.5,8.5166,8.045570058,8.235,7.630766532,8.329,7.705432913,7.9338,7.242931973,7.6518,7.162784885,7.6078,7.101846435,7.5151,6.919867083,7.2528,6.79287174,7.047,6.474409842,6.8582,6.304099216,6.1144,5.617051519,5.4599,4.856207395,4.9222,4.400532198,4.4638,3.927114944,4.0492,3.547877972,3.7852,3.19262905,3.5596,3.009078479,3.317,2.771439894
2,3.9396,3.398191668,3.8619,3.311332795,3.6993,3.172205195,3.5756,3.065587125,3.4521,2.905296829,3.3135,2.771386983,3.2826,2.740709468,3.1155,2.585774231,3.0445,2.476798983,2.9556,2.404621979,2.5259,1.957629286,2.2184,1.63094066,1.9504,1.368037643,1.7704,1.155083227,1.6716,1.058803828,1.6102,0.991541363,1.5248,0.897477301,1.4873,0.849771099
2.5,2.4132,1.835702247,2.3788,1.829766478,2.2353,1.688792205,2.1779,1.582877803,2.0634,1.49966841,1.9796,1.399778475,1.9171,1.321817805,1.8582,1.276031185,1.7627,1.152528326,1.6811,1.077923458,1.4525,0.817441479,1.3083,0.631736511,1.2111,0.507506203,1.1658,0.443768017,1.1227,0.372100196,1.098,0.324355547,1.0889,0.31145865,1.0726,0.279887609
3,1.8465,1.242293073,1.7462,1.126815216,1.6698,1.058810686,1.5793,0.957289481,1.5093,0.887914607,1.442,0.807156212,1.3709,0.709777126,1.3245,0.650416831,1.2648,0.567726335,1.2329,0.539524512,1.104,0.337928128,1.054,0.247568433,1.0294,0.171285066,1.0195,0.141144402,1.0132,0.115875376,1.0107,0.103858503,1.0088,0.094464027,1.0055,0.075301507
3.5,1.5413,0.910481855,1.4364,0.793484721,1.3716,0.709340367,1.2811,0.602925486,1.2113,0.507028616,1.1617,0.434478984,1.1168,0.364651967,1.0845,0.308495165,1.0622,0.256003347,1.0428,0.209218874,1.0128,0.114181714,1.0051,0.071235507,1.0021,0.045779904,1.0014,0.037392243,1.0006,0.024488772,1.0004,0.019996999,1.0001,0.01,1.0001,0.01
4,1.3565,0.703460899,1.2664,0.582636239,1.1831,0.46410767,1.1116,0.355750047,1.0652,0.260299319,1.036,0.19521222,1.0225,0.150319691,1.0139,0.118777948,1.0077,0.088552211,1.0047,0.068398668,1.0005,0.022356207,1.0003,0.017318776,1.0001,0.01,1,0,1,0,1,0,1,0,1,0
4.5,1.2512,0.564207757,1.1529,0.415137115,1.0742,0.282316011,1.0295,0.175592805,1.011,0.105262092,1.0049,0.069831781,1.0013,0.036033871,1.0013,0.036033871,1.0002,0.014141428,1.0002,0.014141428,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1.1593,0.435594403,1.0672,0.265124856,1.0172,0.1300225,1.004,0.063122092,1.0005,0.022356207,1.0003,0.017318776,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
