epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,369.8394,357.5245,370.9992,365.4403,369.3458,366.5924,370.4131,362.6715,369.2455,363.4586,370.974,360.2861,369.2747,360.472,370.6841,361.2013,370.1759,364.5472,369.1706,356.1285,370.9792,361.4389,369.6595,359.3098,370.1105,357.0147,369.1137,362.1619,369.3165,360.0327,369.574,366.9483,369.4515,363.9565,370.7329,362.5421
0.5,14.7834,14.39530503,14.2848,13.49877441,14.0081,13.40788617,13.5789,13.23874243,12.9095,12.39170146,12.5671,12.08871008,12.0121,11.56943122,11.7554,11.36087487,11.4209,10.90890662,10.8339,10.20809146,9.3021,8.703999744,8.3466,7.701077788,7.3135,6.827216039,6.6447,6.078762789,6.1606,5.663975256,5.7352,5.201517715,5.4432,4.87659224,5.2971,4.741822443
1,2.3966,1.801119886,2.2446,1.659652459,2.1096,1.548879512,1.9663,1.406542622,1.8138,1.224123935,1.7099,1.111874821,1.6025,0.979280169,1.532,0.889862453,1.4476,0.807786786,1.395,0.745137922,1.226,0.525120534,1.1495,0.415893071,1.1109,0.360019654,1.0864,0.306503564,1.0767,0.285351104,1.0603,0.252725735,1.0586,0.248540172,1.0479,0.222734261
1.5,1.373,0.719529549,1.2264,0.526280094,1.1281,0.384324291,1.0699,0.275720134,1.0344,0.190316216,1.0215,0.145739061,1.0118,0.108912562,1.0059,0.077883224,1.0028,0.052843535,1.0018,0.042390325,1.0005,0.022356207,1.0001,0.01,1.0002,0.014141428,1,0,1,0,1,0,1,0,1,0
2,1.0969,0.319875948,1.0118,0.110733853,1.0014,0.037392243,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2.5,1.0055,0.075301507,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
