epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,370.6412,356.8567,370.0679,360.1999,369.1666,359.3317,370.1734,364.6996,369.8042,365.619,370.3026,355.3727,369.7813,368.4326,369.648,364.5811,370.7578,357.2071,370.9867,362.7134,370.6192,361.7168,369.1654,362.3621,370.988,363.1253,369.337,362.4038,370.7987,363.8995,370.8357,365.7537,369.4298,360.0528,370.5235,367.5787
0.5,143.8528,142.6999974,142.332,139.4156356,145.9204,146.7865406,141.2596,140.4327588,143.1675,142.2909573,139.8373,140.8013101,141.5032,141.6393574,140.242,141.5677378,138.3862,138.295658,136.5828,137.740999,134.3325,137.2542772,129.6721,131.0435325,126.759,126.0007974,122.0445,122.2724187,116.391,117.4753445,116.3378,117.2881049,109.1004,107.5131482,105.7281,106.1202013
1,28.6755,28.63559672,28.3453,27.72358071,28.4927,27.74489367,27.4717,26.93400347,27.1427,26.38081749,26.6529,26.25163493,27.1312,26.76318018,25.8581,25.35891701,25.7397,25.42455476,25.549,25.11263952,23.334,22.51020024,21.8903,21.31449499,20.3466,19.98217699,18.5266,18.34561388,17.4517,16.96268376,16.8754,16.25804131,15.2391,14.72697591,14.4396,13.89100601
1.5,8.4054,7.807941293,8.284,7.668378212,8.1777,7.630618936,7.9501,7.422702988,7.7759,7.362574274,7.5968,6.912800333,7.5534,7.24779977,7.1115,6.571711078,7.0991,6.721428193,6.9443,6.298314408,6.1153,5.599619762,5.5059,5.073809175,4.912,4.287014561,4.5017,3.984066313,4.0858,3.526965028,3.845,3.314796191,3.5281,2.978002223,3.3214,2.752500621
2,3.9625,3.462469151,3.8199,3.304354077,3.7078,3.229963224,3.5762,3.086996358,3.4616,2.953404425,3.3668,2.825111659,3.2267,2.687606637,3.1525,2.612915323,3.0601,2.553456482,2.9196,2.414025392,2.507,1.964672236,2.2026,1.62733465,1.9658,1.379645136,1.7808,1.180462074,1.6872,1.101307154,1.595,0.979117392,1.5246,0.87776528,1.4848,0.856645985
2.5,2.4534,1.887957859,2.3494,1.781189744,2.224,1.664422131,2.1571,1.617306761,2.0807,1.496599977,1.9888,1.394585618,1.9015,1.319079887,1.8481,1.264114785,1.775,1.188493269,1.6802,1.084640772,1.4405,0.798074835,1.3084,0.634294626,1.2107,0.51916516,1.1549,0.421810126,1.1251,0.375318633,1.1064,0.342769294,1.0846,0.299084913,1.0661,0.264457527
3,1.8358,1.236766477,1.7733,1.183235866,1.6627,1.026759044,1.5888,0.973349527,1.5191,0.867588878,1.4364,0.796001509,1.3756,0.72565646,1.3093,0.637710105,1.2556,0.563826596,1.2184,0.516457271,1.0972,0.324596205,1.0531,0.235129578,1.0333,0.185996154,1.0185,0.139139089,1.0146,0.12078203,1.0082,0.090186326,1.0072,0.085725696,1.005,0.070537207
3.5,1.5235,0.895950904,1.4475,0.810252677,1.3683,0.702213942,1.2868,0.61170514,1.2188,0.515512498,1.155,0.419514719,1.1233,0.374848184,1.0857,0.308812316,1.0599,0.2559659,1.047,0.219535463,1.0131,0.115454419,1.0046,0.06767051,1.0024,0.048933419,1.0009,0.029987996,1.0011,0.033149659,1.0004,0.019996999,1.0002,0.014141428,1.0001,0.01
4,1.3589,0.6904625,1.2691,0.58148001,1.1851,0.469744671,1.1153,0.354426963,1.0704,0.272123584,1.0375,0.197224846,1.0202,0.143506165,1.0133,0.115431549,1.0071,0.085148782,1.0047,0.068398668,1.0008,0.028274369,1,0,1.0001,0.01,1.0001,0.01,1,0,1,0,1,0,1,0
4.5,1.2328,0.53687334,1.1472,0.417072602,1.0789,0.290315722,1.0304,0.175724011,1.0115,0.106624982,1.0063,0.080380073,1.0024,0.048933419,1.001,0.031608542,1.0004,0.019996999,1.0003,0.017318776,1.0001,0.01,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1.1605,0.432155557,1.0696,0.269003859,1.0191,0.138336921,1.0045,0.066934281,1.0013,0.036033871,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
