epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,369.8968,359.4479,370.1179,362.7611,369.42,362.4693,369.6045,354.7917,369.8155,361.6066,370.6256,361.6598,369.2326,359.8638,369.0928,361.2987,369.8076,365.5475,369.7651,360.9799,369.9794,365.6181,369.1072,362.583,369.2102,359.614,369.4575,360.2951,369.9357,360.1501,370.8482,367.1817,369.7417,364.666,369.934,363.3009
0.5,11.1803,10.51170022,10.935,10.3176073,10.4322,9.925747086,9.8963,9.485976211,9.7204,9.109035146,9.3647,8.842279825,8.8069,8.186666876,8.7504,8.251042832,8.4132,7.877783426,8.1426,7.685517026,6.8268,6.289432205,5.8539,5.213911514,5.2595,4.709583609,4.7608,4.244500552,4.4434,3.899373918,4.1804,3.634278008,3.987,3.465953301,3.8437,3.319092037
1,2.0462,1.458793463,1.8953,1.287285369,1.7628,1.157527601,1.6158,0.99633811,1.5212,0.898794383,1.4294,0.78465101,1.3536,0.698581306,1.2865,0.602207618,1.2428,0.545231958,1.2116,0.509952395,1.1034,0.339587944,1.059,0.25362459,1.0392,0.198159751,1.0266,0.166418778,1.0244,0.158767631,1.02,0.146294703,1.0155,0.12514518,1.0158,0.127090421
1.5,1.2496,0.557970405,1.1305,0.382471409,1.0537,0.237533055,1.0197,0.141116623,1.0097,0.099029746,1.0027,0.051893924,1.0021,0.045779904,1.001,0.031608542,1.0004,0.019996999,1.0002,0.014141428,1.0003,0.017318776,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,1.0453,0.217836304,1.0015,0.03870271,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2.5,1.0004,0.019996999,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
