epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,369.138,362.3669,370.6684,362.0783,369.8825,366.1676,370.892,366.4267,369.3598,361.9255,370.1446,359.2172,369.7413,364.8975,369.5822,362.4294,370.652,365.4759,369.3817,361.6937,370.4019,363.5579,370.1907,359.4968,370.9761,359.5847,369.7308,359.5107,369.0709,358.6947,370.6087,368.7374,369.9609,360.0712,370.4814,360.1328
0.5,100.3212,99.26131024,102.1935,100.0825844,99.242,99.77018615,99.3517,96.37399858,97.0941,95.46564101,97.0505,95.76107334,97.5336,96.40255814,93.9807,94.74826252,97.0577,96.24755545,93.7471,93.51074252,91.115,90.50665456,84.7784,83.97744289,82.9425,83.49315364,78.8444,78.54910811,74.2422,73.91752376,71.5648,72.24938061,68.8379,68.84972078,67.7592,66.69008451
1,17.2126,16.98856858,17.1482,16.73831096,16.1369,15.60304149,16.075,15.6274565,15.9712,15.47726478,15.3698,14.86429758,15.3279,14.72528658,14.912,14.24202723,14.2456,13.7686324,14.2675,13.87920772,13.0044,12.50469581,11.8406,11.1295992,10.518,10.12316768,9.6521,9.079917956,8.6059,7.996335369,8.006,7.597258442,7.5095,7.052310491,7.0036,6.445583107
1.5,5.3237,4.789719454,5.3594,4.754102627,5.0436,4.557825843,4.9045,4.357485343,4.6769,4.15894651,4.6092,4.068701364,4.4127,3.801213442,4.2654,3.762389985,4.1841,3.609170237,4.0616,3.605898735,3.4127,2.798206873,2.878,2.331192709,2.5981,2.040537373,2.3037,1.708671491,2.1133,1.533394352,1.9719,1.372406186,1.8874,1.278547891,1.8119,1.245581606
2,2.7655,2.201498219,2.6484,2.086866776,2.5022,1.984033467,2.4,1.803864017,2.33,1.762955133,2.1803,1.602887655,2.0862,1.479860993,1.9918,1.396612979,1.9091,1.318564011,1.8328,1.244828952,1.5147,0.882418141,1.3414,0.672823386,1.2535,0.563444316,1.191,0.470256434,1.136,0.395878355,1.1137,0.352965676,1.0937,0.316749654,1.0811,0.298214157
2.5,1.9079,1.328229652,1.8074,1.199770472,1.6867,1.075015663,1.5766,0.953636924,1.4943,0.850787808,1.4198,0.763168528,1.3222,0.640178212,1.2758,0.599641824,1.2305,0.535348867,1.1885,0.469030648,1.0764,0.28595667,1.035,0.188622793,1.0216,0.146067017,1.0127,0.113754138,1.008,0.090204289,1.0052,0.071926889,1.0041,0.063903039,1.0029,0.053776195
3,1.5246,0.90059755,1.4082,0.761203457,1.321,0.640780821,1.2227,0.513742254,1.1492,0.410799508,1.106,0.338785297,1.0638,0.264076757,1.0433,0.209354945,1.0304,0.178546991,1.0204,0.143477868,1.0045,0.066934281,1.0011,0.033149659,1.0004,0.019996999,1.0001,0.01,1,0,1,0,1,0,1,0
3.5,1.3084,0.630974843,1.2044,0.488512543,1.1181,0.360229603,1.0587,0.251118729,1.0257,0.161994241,1.0085,0.091807368,1.0046,0.06767051,1.0018,0.042390325,1.0012,0.034621956,1.0007,0.026449574,1.0003,0.017318776,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4,1.1973,0.48866818,1.0813,0.297151712,1.0221,0.150379026,1.0041,0.063903039,1.0014,0.037392243,1.0001,0.01,1,0,1.0001,0.01,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4.5,1.1132,0.35720935,1.0227,0.152928247,1.0021,0.045779904,1.0001,0.01,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1.0522,0.232981948,1.0011,0.033149659,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
