epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,370.3451,359.7915,369.7027,359.6653,370.2399,366.9488,370.0861,362.8782,369.2539,361.4215,369.3729,360.1026,370.6525,363.7469,369.2994,358.9871,369.7463,357.6863,369.5486,365.1864,369.4105,362.1078,370.2828,359.3148,370.456,364.3543,370.1905,365.0203,370.8444,358.0708,369.5789,364.6608,369.2177,356.7942,369.771,361.595
0.5,10.787,10.34681287,10.3816,9.796324731,9.5337,8.904481641,9.2363,8.682349949,8.6797,8.040968451,8.2127,7.712068874,7.917,7.324539295,7.2737,6.683386498,7.0724,6.637059838,6.7579,6.158106837,5.1709,4.646897089,4.2467,3.709745993,3.7154,3.216681138,3.2316,2.707894885,2.9814,2.431634291,2.7741,2.222917751,2.7097,2.135575327,2.5501,2.050539066
1,2.0866,1.542121349,1.8061,1.191236624,1.6058,0.991112804,1.4375,0.802096058,1.3161,0.640016994,1.2199,0.524377237,1.159,0.42583698,1.1121,0.353759953,1.0889,0.304968999,1.0634,0.257656901,1.0231,0.152212703,1.0093,0.097028096,1.0045,0.066934281,1.0025,0.049939958,1.0012,0.034621956,1.0013,0.036033871,1.0011,0.033149659,1.0011,0.033149659
1.5,1.2128,0.509256413,1.0453,0.214598498,1.0077,0.088552211,1.0011,0.033149659,1.0002,0.014141428,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2,1.0084,0.092359585,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
