epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,369.8968,359.4479,370.1179,362.7611,369.42,362.4693,369.6045,354.7917,369.8155,361.6066,370.6256,361.6598,369.2326,359.8638,369.0928,361.2987,369.8076,365.5475,369.7651,360.9799,369.9794,365.6181,369.1072,362.583,369.2102,359.614,369.4575,360.2951,369.9357,360.1501,370.8482,367.1817,369.7417,364.666,369.934,363.3009
0.5,14.4853,13.86486954,13.9865,13.44833832,13.2201,12.82062763,12.703,11.90282146,12.5678,12.10105974,12.0432,11.65761227,11.6537,11.32105971,11.0116,10.51410101,10.7397,10.39504447,10.186,9.514339508,8.3824,7.905708081,7.3366,6.949959038,6.404,5.795769413,5.7098,5.19845038,5.2391,4.712319151,4.8971,4.368800777,4.7945,4.232807746,4.5168,3.964982959
1,2.3316,1.753153956,2.1876,1.596327368,2.0095,1.438199079,1.8384,1.216812846,1.7037,1.083616045,1.5974,0.967267699,1.4848,0.844180208,1.4093,0.759494038,1.3545,0.685475556,1.3021,0.644109523,1.1571,0.424544007,1.0923,0.316213075,1.068,0.268669348,1.0464,0.219663072,1.0357,0.192429761,1.0276,0.166255839,1.0257,0.162610437,1.0259,0.163804375
1.5,1.3489,0.692832441,1.186,0.470134133,1.0868,0.307693399,1.0337,0.185385401,1.0164,0.130892144,1.0069,0.083982708,1.0042,0.066202706,1.0011,0.033149659,1.001,0.031608542,1.0001,0.01,1,0,1.0001,0.01,1,0,1,0,1,0,1,0,1,0,1,0
2,1.0767,0.287794011,1.0042,0.064674402,1.0002,0.014141428,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2.5,1.001,0.031608542,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
