epsilon,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,0.9,,1,,1.5,,2,,2.5,,3,,3.5,,4,,4.5,,5,
,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL,ARL,SDRL
0,369.8968,359.4479,370.1179,362.7611,369.42,362.4693,369.6045,354.7917,369.8155,361.6066,370.6256,361.6598,369.2326,359.8638,369.0928,361.2987,369.8076,365.5475,369.7651,360.9799,369.9794,365.6181,369.1072,362.583,369.2102,359.614,369.4575,360.2951,369.9357,360.1501,370.8482,367.1817,369.7417,364.666,369.934,363.3009
0.5,12.2511,11.71382816,11.9993,11.46619583,11.3995,10.88201919,11.1234,10.62007773,10.7311,10.18145171,10.2551,9.68624831,9.9561,9.412142776,9.3606,8.876094082,9.1217,8.607967171,8.7876,8.136307897,7.1321,6.499097893,6.1679,5.706309296,5.4073,4.944052091,4.9021,4.356468004,4.5217,4.031917006,4.2201,3.679376275,4.0171,3.444095494,3.93,3.361224447
1,2.1592,1.596655971,1.9725,1.385256526,1.8555,1.253705279,1.6913,1.076252824,1.5727,0.935201674,1.4568,0.821341111,1.3733,0.724982531,1.3053,0.628912922,1.2547,0.561301537,1.205,0.492746669,1.0975,0.327420938,1.0573,0.243357006,1.0396,0.203558305,1.0251,0.162088301,1.0219,0.148400109,1.0175,0.132648067,1.0142,0.120829715,1.0111,0.107600873
1.5,1.2837,0.605682256,1.1343,0.391252882,1.0541,0.234475346,1.0203,0.146594881,1.0071,0.083966035,1.0043,0.06543652,1.0012,0.034621956,1.0007,0.026449574,1.0002,0.014141428,1.0002,0.014141428,1.0001,0.01,1,0,1,0,1,0,1,0,1,0,1.0001,0.01,1,0
2,1.049,0.226283275,1.0012,0.034621956,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2.5,1.0002,0.014141428,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
